job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Business Analyst,Data / Business Analyst (Ref 55053),Singapore,via BeBee Singapore,Contractor,False,Singapore,2024-01-01 01:04:59,False,False,Singapore,,,,Crédit Agricole CIB,"['sql', 'power bi', 'tableau', 'visio', 'excel', 'jira']","{'analyst_tools': ['power bi', 'tableau', 'visio', 'excel'], 'async': ['jira'], 'programming': ['sql']}"
Data Engineer,Data Engineer,Anywhere,via Indeed,Full-time,True,India,2024-01-01 01:05:44,False,False,India,,,,Atlassian,"['python', 'java', 'scala', 'sql', 'databricks', 'spark', 'airflow', 'atlassian']","{'cloud': ['databricks'], 'libraries': ['spark', 'airflow'], 'other': ['atlassian'], 'programming': ['python', 'java', 'scala', 'sql']}"
Software Engineer,Product Support Engineer,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 01:06:09,True,False,Canada,,,,Imperva,"['perl', 'python', 'shell', 'sql', 'mysql', 'db2', 'azure', 'aws', 'oracle', 'linux', 'unix']","{'cloud': ['azure', 'aws', 'oracle'], 'databases': ['mysql', 'db2'], 'os': ['linux', 'unix'], 'programming': ['perl', 'python', 'shell', 'sql']}"
Data Analyst,Data Analyst F/H,France,via BeBee,Full-time,False,France,2024-01-01 01:07:53,False,False,France,,,,Econocom,"['sql', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql']}"
Data Scientist,Stage - Data Scientist Business,"Paris, France",via BeBee,Internship,False,France,2024-01-01 01:07:57,False,False,France,,,,numberly,"['python', 'r', 'matlab', 'sql', 'spreadsheet', 'excel']","{'analyst_tools': ['spreadsheet', 'excel'], 'programming': ['python', 'r', 'matlab', 'sql']}"
Data Analyst,Consultant(e) en Data,"Paris, France",via BeBee,Full-time,False,France,2024-01-01 01:08:10,False,False,France,,,,EIGHT ADVISORY,"['sql', 'python', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'programming': ['sql', 'python']}"
Data Engineer,DATA Engineer,"Paris, France",via BeBee,Full-time,False,France,2024-01-01 01:08:17,False,False,France,,,,Ministère des Armées,,
Senior Data Engineer,Senior Data Engineer GCP,"Paris, France",via BeBee,Full-time,False,France,2024-01-01 01:08:22,False,False,France,,,,Groupe iliad,"['java', 'python', 'shell', 'redis', 'bigquery', 'gcp', 'kafka', 'flask', 'linux', 'ansible', 'docker']","{'cloud': ['bigquery', 'gcp'], 'databases': ['redis'], 'libraries': ['kafka'], 'os': ['linux'], 'other': ['ansible', 'docker'], 'programming': ['java', 'python', 'shell'], 'webframeworks': ['flask']}"
Cloud Engineer,Architecte DATA CLOUD H/F,"Guyancourt, France",via BeBee,Full-time,False,France,2024-01-01 01:08:23,False,False,France,,,,BOUYGUES CONSTRUCTION IT,"['sql', 'azure', 'snowflake', 'aws', 'power bi']","{'analyst_tools': ['power bi'], 'cloud': ['azure', 'snowflake', 'aws'], 'programming': ['sql']}"
Data Engineer,IFIP - BSI6 - Data engineer H/F,France,via BeBee,Full-time,False,France,2024-01-01 01:08:23,False,False,France,,,,"Ministère de l-Économie, des Finances et de la Souveraineté industrielle et numérique","['sas', 'sas', 'hadoop']","{'analyst_tools': ['sas'], 'libraries': ['hadoop'], 'programming': ['sas']}"
Data Analyst,Data Insight Analyst,"England, UK",via Totaljobs,Full-time,False,United Kingdom,2024-01-01 01:26:49,True,False,United Kingdom,,,,Sysco,['excel'],{'analyst_tools': ['excel']}
Data Scientist,Customer Insight Analyst,United Kingdom,via KNWA & FOX24 Jobs,Full-time,False,United Kingdom,2024-01-01 01:26:49,True,False,United Kingdom,,,,Harnham - Data & Analytics Recruitment,"['sas', 'sas', 'python', 'r', 'gcp', 'bigquery']","{'analyst_tools': ['sas'], 'cloud': ['gcp', 'bigquery'], 'programming': ['sas', 'python', 'r']}"
Data Scientist,Insight Analyst,"Warwick, UK",via KSNT Jobs,Full-time,False,United Kingdom,2024-01-01 01:26:49,True,False,United Kingdom,,,,Pontoon,"['vba', 'excel', 'power bi']","{'analyst_tools': ['excel', 'power bi'], 'programming': ['vba']}"
Machine Learning Engineer,Professor of AI for Biomedicine and Healthcare,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 01:27:07,False,False,United Kingdom,,,,Queen Mary University of London,,
Data Engineer,Junior Data Engineer,United Kingdom,via SaluteMyJob,Full-time,False,United Kingdom,2024-01-01 01:27:10,True,False,United Kingdom,,,,Sparta Global,['python'],{'programming': ['python']}
Data Scientist,Data Scientist III (50% REMOTE) Jobs,"Huntsville, AL",via Clearance Jobs,Contractor,False,Georgia,2024-01-01 01:31:51,False,False,United States,year,112500.0,,Advantex Consulting,"['java', 'scala', 'python', 'aws', 'tensorflow', 'pytorch', 'kubernetes', 'docker']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'pytorch'], 'other': ['kubernetes', 'docker'], 'programming': ['java', 'scala', 'python']}"
Data Analyst,Junior Database Analyst,"Bornem, Belgium",via Jobg8,Full-time,False,Belgium,2024-01-01 01:33:41,True,False,Belgium,,,,IEE,"['c', 'java', 'bash', 'python', 'perl']","{'programming': ['c', 'java', 'bash', 'python', 'perl']}"
Data Scientist,Data Scientist,"Bornem, Belgium",via Jobg8,Full-time,False,Belgium,2024-01-01 01:33:44,False,False,Belgium,,,,SOPRA STERIA PSF,"['python', 'sql']","{'programming': ['python', 'sql']}"
Business Analyst,Junior Business Analyst,"Amman, Jordan",via Aramex Careers,Full-time,False,Jordan,2024-01-01 01:33:48,False,False,Jordan,,,,aramex,"['excel', 'sap']","{'analyst_tools': ['excel', 'sap']}"
Data Analyst,Data Analyst,"Kuwait City, Kuwait",via BeBee الكويت,Full-time,False,Kuwait,2024-01-01 01:37:49,True,False,Kuwait,,,,Woopel,"['sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql']}"
Data Analyst,Data Analyst,"Kuwait City, Kuwait",via BeBee الكويت,Full-time,False,Kuwait,2024-01-01 01:37:49,False,False,Kuwait,,,,JobCenter,,
Data Engineer,Data Engineer - Full-time / Part-time,"Arlington, VA",via Snagajob,Full-time and Part-time,False,Sudan,2024-01-01 01:40:16,False,True,Sudan,hour,,61.159996032714844,Guidehouse,"['sql', 'python', 'nosql', 'docker', 'kubernetes']","{'other': ['docker', 'kubernetes'], 'programming': ['sql', 'python', 'nosql']}"
Data Analyst,Data Analyst - Now Hiring,"Washington, DC",via Snagajob,Full-time and Part-time,False,"New York, United States",2024-01-01 02:00:32,False,True,United States,hour,,26.389999389648438,Guidehouse,['tableau'],{'analyst_tools': ['tableau']}
Data Analyst,Data Analyst,"Bielefeld, Germany",via BeBee,Full-time,False,Germany,2024-01-01 02:04:04,True,False,Germany,,,,Arvato SE - Central Functions,"['sql', 'sap']","{'analyst_tools': ['sap'], 'programming': ['sql']}"
Data Analyst,Dozent Informatik Data Analytics,"Ulm, Germany",via BeBee,Full-time,False,Germany,2024-01-01 02:04:08,False,False,Germany,,,,IU Internationale Hochschule GmbH,,
Data Scientist,Risikomanager - Finance / Controlling / Data Science / Strategie...,"Hamburg, Germany",via BeBee,Full-time,False,Germany,2024-01-01 02:04:17,True,False,Germany,,,,Mennewisch & Co. Capital GmbH,['excel'],{'analyst_tools': ['excel']}
Data Engineer,Data Warehouse Engineer,"Fürth, Germany",via BeBee,Full-time,False,Germany,2024-01-01 02:04:26,False,False,Germany,,,,Onlineprinters GmbH,"['c#', 'sql', 'r', 'sql server', 'ssis']","{'analyst_tools': ['ssis'], 'databases': ['sql server'], 'programming': ['c#', 'sql', 'r']}"
Data Scientist,Data Developer. Job in Ireland Cambridge Careers,Ireland,via Top Cambridgeshire Careers - Cambridge Careers,Full-time,False,Ireland,2024-01-01 02:04:50,True,False,Ireland,,,,ADLIB,"['sql', 'aws', 'ssis', 'power bi', 'jira']","{'analyst_tools': ['ssis', 'power bi'], 'async': ['jira'], 'cloud': ['aws'], 'programming': ['sql']}"
Machine Learning Engineer,Quantiphi - Senior Machine Learning Engineer - NLP,India,via BeBee India,Full-time,False,India,2024-01-01 02:05:35,False,False,India,,,,Quantiphi,"['gcp', 'azure', 'aws', 'scikit-learn', 'pandas', 'tensorflow', 'pytorch']","{'cloud': ['gcp', 'azure', 'aws'], 'libraries': ['scikit-learn', 'pandas', 'tensorflow', 'pytorch']}"
Data Analyst,Data Analyst,"Madrid, Spain",via BeBee,Full-time,False,Spain,2024-01-01 02:06:47,True,False,Spain,,,,CGI,"['vba', 'sql', 'python', 'excel']","{'analyst_tools': ['excel'], 'programming': ['vba', 'sql', 'python']}"
Data Scientist,Stage – Data Scientist,"Seillons-Source-d'Argens, France",via BeBee,Full-time and Internship,False,France,2024-01-01 02:08:05,False,False,France,,,,BNP Paribas,,
Data Scientist,Data Scientist,France,via Jobg8,Full-time,False,France,2024-01-01 02:08:05,False,False,France,,,,asml,,
Data Analyst,CRM Data Analyst,Dubai - United Arab Emirates,via BeBee,Full-time and Part-time,False,United Arab Emirates,2024-01-01 02:25:08,True,False,United Arab Emirates,,,,Al Futtaim Group,['tableau'],{'analyst_tools': ['tableau']}
Data Analyst,Data Analyst,Dubai - United Arab Emirates,via BeBee,Full-time and Part-time,False,United Arab Emirates,2024-01-01 02:25:08,True,False,United Arab Emirates,,,,Black & Grey HR,"['sql', 'r', 'python', 'sas', 'sas', 'powerbi', 'tableau', 'spss', 'excel']","{'analyst_tools': ['sas', 'powerbi', 'tableau', 'spss', 'excel'], 'programming': ['sql', 'r', 'python', 'sas']}"
Data Analyst,Data Analyst,Fujairah - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2024-01-01 02:25:08,True,False,United Arab Emirates,,,,Flyper,,
Data Analyst,Data Analyst,Dubai - United Arab Emirates,via BeBee,Full-time and Part-time,False,United Arab Emirates,2024-01-01 02:25:08,True,False,United Arab Emirates,,,,CareerPlus,,
Data Analyst,Data Analyst,Fujairah - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2024-01-01 02:25:08,False,False,United Arab Emirates,,,,ConFlip,"['php', 'excel']","{'analyst_tools': ['excel'], 'programming': ['php']}"
Business Analyst,Data/business Analyst,Dubai - United Arab Emirates,via BeBee,Full-time and Part-time,False,United Arab Emirates,2024-01-01 02:25:08,False,False,United Arab Emirates,,,,TGC Middle East,,
Business Analyst,Analyst Services Transformation,Abu Dhabi - United Arab Emirates,via BeBee,Full-time and Part-time,False,United Arab Emirates,2024-01-01 02:25:10,False,False,United Arab Emirates,,,,Al Nahiya Group,,
Business Analyst,Junior Business Analyst,Dubai - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2024-01-01 02:25:10,False,False,United Arab Emirates,,,,Smart Hatch Solutions,"['excel', 'powerpoint']","{'analyst_tools': ['excel', 'powerpoint']}"
Data Scientist,"Data Scientist, Salt Recruitment Jobs In Dubai",Dubai - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2024-01-01 02:25:13,True,False,United Arab Emirates,,,,CareerMatch,"['r', 'sql', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['r', 'sql', 'python']}"
Software Engineer,Software Development Engineer,Dubai - United Arab Emirates,via BeBee,Full-time and Part-time,False,United Arab Emirates,2024-01-01 02:25:17,True,False,United Arab Emirates,,,,Amazon Dubai,,
Senior Data Analyst,Senior Data Analyst,"Newcastle upon Tyne, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:49,True,False,United Kingdom,,,,BBC Group and Public Services,"['sql', 'r', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'r', 'python']}"
Business Analyst,PowerBI Analyst,"Bickenhill, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:51,True,False,United Kingdom,,,,SF Recruitment,"['sql', 'power bi', 'sheets', 'excel']","{'analyst_tools': ['power bi', 'sheets', 'excel'], 'programming': ['sql']}"
Data Scientist,Data Lead,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:51,True,False,United Kingdom,,,,"KBR, Inc","['sql', 'azure', 'excel']","{'analyst_tools': ['excel'], 'cloud': ['azure'], 'programming': ['sql']}"
Data Scientist,Data and Analytics Placement,"Leeds, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:51,True,False,United Kingdom,,,,Lloyds Banking Group,,
Data Analyst,Data Analyst,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:51,False,False,United Kingdom,,,,Twyford Church of England Academies Trust (TCEAT),,
Data Analyst,Service Management Analyst/Reporting Analyst,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:51,False,False,United Kingdom,,,,Domino Group,,
Business Analyst,Junior Business Analyst,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:52,False,False,United Kingdom,,,,Kingsgate Recruitment,['wire'],{'sync': ['wire']}
Cloud Engineer,Senior Web Analyst,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:52,True,False,United Kingdom,,,,MRJ Recruitment,"['javascript', 'css', 'jquery']","{'programming': ['javascript', 'css'], 'webframeworks': ['jquery']}"
Software Engineer,Tableau Developer,United Kingdom,via BeBee,Full-time and Part-time,False,United Kingdom,2024-01-01 02:26:52,False,False,United Kingdom,,,,Deutsche Bundesbank,"['sql', 'tableau', 'sap']","{'analyst_tools': ['tableau', 'sap'], 'programming': ['sql']}"
Software Engineer,Technical Analyst/ 1st Line Support Analyst,"Coventry, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:56,True,False,United Kingdom,,,,Phocas Software,"['sql', 'jira', 'zoom']","{'async': ['jira'], 'programming': ['sql'], 'sync': ['zoom']}"
Data Scientist,Data Scientist,"Manchester, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:26:59,False,False,United Kingdom,,,,Knowledge Transfer Network Limited,,
Data Scientist,Data Scientist,"London, UK",via BeBee,Contractor and Temp work,False,United Kingdom,2024-01-01 02:26:59,False,False,United Kingdom,,,,Vadis People Service Ltd,"['sql', 'python', 'aws', 'snowflake', 'azure', 'power bi', 'tableau', 'looker']","{'analyst_tools': ['power bi', 'tableau', 'looker'], 'cloud': ['aws', 'snowflake', 'azure'], 'programming': ['sql', 'python']}"
Data Scientist,Data Scientist,"Euston, Thetford, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:02,False,False,United Kingdom,,,,Career Moves Group,"['python', 'r', 'hadoop', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['hadoop'], 'programming': ['python', 'r']}"
Data Scientist,"Data Scientist, Promotion Analysis","London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:02,False,False,United Kingdom,,,,Citigroup Inc.,"['python', 'r']","{'programming': ['python', 'r']}"
Data Scientist,Head of Data Science,"Edinburgh, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:02,False,False,United Kingdom,,,,Organisation M-KOPA,,
Senior Data Scientist,Senior Data Scientist,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:02,False,False,United Kingdom,,,,Metrica Recruitment,"['python', 'sql']","{'programming': ['python', 'sql']}"
Business Analyst,Behavioural Scientists,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:04,False,False,United Kingdom,,,,Revolut,"['python', 'r', 'sql']","{'programming': ['python', 'r', 'sql']}"
Data Analyst,Bootcamp Data Analyst Trainer,"Cambridge, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:04,True,False,United Kingdom,,,,Cambridge Spark,"['python', 'sql', 'spark', 'pandas', 'excel', 'power bi', 'tableau']","{'analyst_tools': ['excel', 'power bi', 'tableau'], 'libraries': ['spark', 'pandas'], 'programming': ['python', 'sql']}"
Data Engineer,"Senior Engineer, Data Engineering","London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:04,True,False,United Kingdom,,,,Houseful,"['sql', 'python', 'nosql', 'sql server', 'databricks', 'aws', 'snowflake', 'spark', 'airflow', 'terraform', 'docker']","{'cloud': ['databricks', 'aws', 'snowflake'], 'databases': ['sql server'], 'libraries': ['spark', 'airflow'], 'other': ['terraform', 'docker'], 'programming': ['sql', 'python', 'nosql']}"
Data Analyst,Business Intelligence Engineer,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:04,True,False,United Kingdom,,,,Metrica Recruitment,"['nosql', 'sql', 'python', 'aws', 'redshift', 'oracle', 'tableau', 'power bi', 'excel']","{'analyst_tools': ['tableau', 'power bi', 'excel'], 'cloud': ['aws', 'redshift', 'oracle'], 'programming': ['nosql', 'sql', 'python']}"
Data Engineer,Platform Engineer für Business Intelligence und Data Analytics...,United Kingdom,via BeBee,Full-time and Part-time,False,United Kingdom,2024-01-01 02:27:04,True,False,United Kingdom,,,,HUK-COBURG Versicherungsgruppe,"['python', 'sql', 'julia', 'vmware', 'linux', 'docker', 'kubernetes']","{'cloud': ['vmware'], 'os': ['linux'], 'other': ['docker', 'kubernetes'], 'programming': ['python', 'sql', 'julia']}"
Data Analyst,Data Analyst,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:07,True,False,United Kingdom,,,,Endeavour Recruitment Solutions,"['sql', 'vba', 'sql server', 'excel', 'power bi']","{'analyst_tools': ['excel', 'power bi'], 'databases': ['sql server'], 'programming': ['sql', 'vba']}"
Data Engineer,Lead Engineer/Data Engineer,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:07,True,False,United Kingdom,,,,Perlego,"['python', 'aws', 'spark', 'tableau', 'looker']","{'analyst_tools': ['tableau', 'looker'], 'cloud': ['aws'], 'libraries': ['spark'], 'programming': ['python']}"
Data Engineer,Data Engineer,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 02:27:10,True,False,United Kingdom,,,,TRUMPF Photonic Components GmbH,"['sql', 'mongodb', 'mongodb', 'python', 'java', 'sql server', 'mariadb', 'power bi']","{'analyst_tools': ['power bi'], 'databases': ['mongodb', 'sql server', 'mariadb'], 'programming': ['sql', 'mongodb', 'python', 'java']}"
Data Engineer,Data Engineer - Stoke on Trent,"Nottingham, UK",via WAVY Jobs,Full-time,False,United Kingdom,2024-01-01 02:27:10,True,False,United Kingdom,,,,Dee Set,"['python', 'elasticsearch', 'snowflake', 'azure', 'gitlab']","{'cloud': ['snowflake', 'azure'], 'databases': ['elasticsearch'], 'other': ['gitlab'], 'programming': ['python']}"
